id	text	sentiment
11880	wow salut 🙏 laure vai ani patrakar daju 🙏 ani sasu aama 🙏 manai dekhi derai maya 😘❤️❤️❤️❤️	Positive
19504	good khup khedu khaneko this	Positive
15162	nidhi ko dance ho ki k ho romans gare ho	Negative
18727	phuyal sir hajur eauta profsnial legand jasto mancha lea k quaction ask garya .tho sabi ta aafno wife lie ask garda huntho ta...	Negative
25521	police yata tira bg rax uta tira manxe marda kasle heros r	Negative
19406	cry baby ujjwal bastola	Negative
16763	hahahahahahahaha bikram chor darayo	Negative
19568	shas napugi boleko xa tw budo tw	Negative
21526	kumau gaduwal is part of nepal jay gorkha 🇳🇵	Neutral
11926	4:00 urf hoina aka vnxa hau solti...don aparadhi haru lai po urf vnxa 🙄	Negative
24704	ho patrakar ta yesto hunuparx salam vai	Positive
26441	brave women keep it up. kaha vetnu sakiyela?? maile le ni eso alikati kharcha dinee thiye...	Neutral
23123	sagai rakherw sodhnu paryo	Neutral
14152	chi chi kasto kasto lie samsadh banako kasto lie jantana vote garako.	Negative
14381	yesko question k ho k tait ????	Negative
13308	aba pyara sud vanne hawama udne jacket compolsory chayo plain ghumeyo vane ham falne	Negative
14319	kamal eliminate ma out bako herne tholo man xa or i want see lose or fail 😍	Negative
16170	wow dami daa i enjoyed 😘	Positive
11820	bichara aama k garnu afno khyal garnu hola god always bless you aama ❤	Neutral
15131	arko highlights ma plz yo background music chai off garnuhola...	Neutral
10915	kati handsome hau kina tyo kt baukako	Neutral
24403	yahi k t ho kukurni sala sabse fst out garne audio	Negative
10423	gold digger kt sag sakidaina	Negative
17351	last year ka competitors haru lai kina aako holan	Neutral
19351	budole plane ko crash lai defend gareko chha	Neutral
21980	nepali bhai ra korean buhari lai dherai badhai chha. long live your love life. next time please show us your daughter in the media. both of your thinking is superb. i really appreciate your positive thinking.	Positive
16648	kassam yesto byakti le yesto garyo vanerw suruma dekhinx tarw suruma yo kina type gareko hudaina yo jilla yo bajaar ma yesto thau ko kta lai samatiyo vanerw aru tyo video here paxi thaha vaihalx ni	Negative
24823	part 3 pani herne manx ni,nice jodiko 👌	Positive
23193	vusan dahaljyu yi purana party haru ko face herda herdai wakka lagisakyo khi naulo kura xaina desh kaha decreasing vaye rakheko xa tehi purana kura haru...so plz bring from new parties like sumit neupane raju kharel etc....	Negative
21394	ke actor banna lai english complet perfect hunuparxa ra ke nepali geet movie out contrary maa chalxa ra. nepali vayara nepali kalakar ko nai billa hanxa yar	Neutral
17049	vidya devi ta murti vaye halyo ni..so president hoyena king chahinxa..	Negative
20232	just came here to hear sir anish aryal rai. enjoyed watching this interview. want to see him as prime minister. hail anish aryal rai 🔥	Positive
22171	sudar kendr lanu prx	Neutral
10691	love you sameer sir jasle j vane ne vanus hjur real hero ho love you always sameer 💙🥰	Positive
31639	jati sukai choreographer aaeani viju parki jasto koi xaena mis you suviju team 😚	Neutral
25919	gafadi pm ko salla kar ghamad, chor ,daka po rayex ab pakh r her x ani vot 👎	Negative
22545	koi koi parents testai hunxa k parents bhandaima k k na ho bhnyara sochxna jaile mentally toture . 1% support gerdai kaile kei matlab gerdai tara pachi ayarw kk bhanxa testo thik haina. parents are like god but not all	Negative
22131	yo sareta rande valu marejawos	Negative
27057	samsung pani suru maa ma6ha maarne company thio . present maa international brand baneko6. quality check ramri hunu parda6.	Neutral
19706	soooo sweet smile hjr ko	Positive
23336	kasaam yesle english film herya xaina hindi ki nepali re lol	Negative
24288	interview nai no.1 trending ma sakkigoni	Positive
11409	programme ko name jasto dam dekhiyena .... parajuli ko samunne nervous vaye jasto	Negative
23138	sumanlai hernaiko laagi vaye ni program herxu ma chai 😳💕❤	Positive
17428	renuka lai bike pachhadi rw kakh ma chipkera baseko suhaune rahechha. dance ma chipline rahechha 😂	Negative
18994	mero favorite artist haru, much respect ✊	Positive
25575	midiya sir ji jasari bhaye pani milaunu	Neutral
11697	sitaima payo vane police le aafai khanxanan	Negative
13844	yo headline ma lekheko kura kati minute ma bhaneko chha timestamp dinu ta full interview herne haru le ?	Neutral
27263	anuj is best dancer ❤️❤️🤘	Positive
18904	merai schooool ko nai raixaw didi taw k	Neutral
11950	driver le right bhani rako xa tetro camera ko chewma yr kina chepeko driver lai yr	Neutral
27098	ma ta roye yo vedio herer bastabik bhogai ho 😭	Neutral
14738	ati ramro kary congratulation	Positive
26361	wtf g-bob chikat alik ramro hunu shik ...sukirti tanara bowlaira rapper hundai na ...this mc destroyed rap industry ...fuck off	Negative
17367	sahii ho bt jpt bolx k yrr sab kura nabujii tehii pani silpa g laii jpt bolni ktii haruu t yastai porosa k plzzzzz 😡	Negative
24082	kepi dahal haaww ho	Negative
14943	take a minute and please appreciate sobit bastola	Positive
10195	dear arjun sir and dlip bhai veena ju very very thank you for help we, you are great 👏	Positive
15123	mero pani twins chhori harulai hearty bless	Neutral
15375	ab home minister kasle herx t ab ....	Neutral
23113	dai ta jhan 18barse yubak po dekhinu vaxata haha .nice happy dashain rajesh sir	Positive
14029	ohh my lood yo jodi ko real ma bihe bayeko dekhna man xa	Positive
26568	yeti dhilo lekhnw thalni vne ..note lekherai vyainnw yr 😭	Neutral
22813	malai ksto man parxa i love him 😍	Positive
12651	thuk mero des aago balx ab	Negative
26756	dhoti le laune vo tope	Negative
16142	sarai man xoyo sir but ali xoto vayo k sir	Neutral
14800	aasathyo mula pani super dance re thuk	Negative
31571	"17000 ko nepali polpot bikash le ghost army ko naam maa arbau kumlaye ra bane "" golden king midas"".jaya nepal 🇳🇵"	Neutral
16399	china le nepal sama transportation ko lagi ramro road or train banaye pani. tax ko paisa sab neta ko khati bharne ho	Negative
27336	yo sanchita feri pni baccha paune jasto xa chiii	Negative
18505	hamro autoi companey ma kaam theyo herda tw sojo theyo yo dai keno yasto gariko yo sis berami huda tens lerw basto saboi melarw poisa uthayerw nepal patako oni yo dai ne npl gayo keno yasto na ramro kaam gareko hola	Neutral
27391	daiii hjr layyy yo vandaaa kada ramri susilaa kti paunu hunxa you r just hero of our country. best of luck your upcomminf life j hunxa ramro ko lage hunxa dajuuu one love .	Neutral
27014	🙏💪 sandesh sir janata sanga direct cl hunu prchw	Neutral
24122	sanjeev laa fame payara . bacci furkey vayo k... dope artist hara tyo pani universe koo . ghanta pani hoinaa,,, aila sanjeev xaa. arko pani awnxa nee.. and bacci attitude,, aila pani maturity ako xaina k.. baccha nai hoo mula.. moila asto expect garako thaa..sanjeev bata..	Negative
27962	kati hasnu yo intetvew herera	Positive
15032	nepali sana lai yeti weapon la matra pugdina aba aru ne baduni bela bhaya xa fighter helicopter ani aru heli copter ani plan ani weapon pani	Neutral
18562	mero gau pani tehi ho samjur i like this vidio	Positive
24731	saraswati ko dance 10 choti haray best up luck for future	Positive
14901	sara ko fan koko cha?	Neutral
12297	dhari thulo diller lai samtyo	Neutral
26765	bunu ko voice so lovely xa	Positive
20937	first time dhamal ko show full hereko tyo ni nakati 🤣	Neutral
19711	sano babu kati qt ho ......nice family jhakkad. dai ko	Positive
22430	aayush sir para purush lai xittai lera ayera tyo kta ra kti dubai jana sangai rakhera interview linu paryo sir.	Neutral
14459	aru desh harulea aafno bhasako chrchit garx nepali lai ali laj lagdo rai x hamro nepali lai english boleo bhanea khatra x bhanea sochxn	Negative
25746	kahile aaune ho daju part-3 we are waiting ....!!!!	Neutral
13187	hemanta ji le yeti meetho geet prastut garnu bhayeko ma dherai badhai cha marma sparsi cha ❤️❤️❤️❤️	Positive
27992	dipesh ko pakethaa dherai mathi udexw kaatinx vai ek din rokw 👍 mug baba aama laai respect xainw bolni tarika xainw yesta mug yama buddha ko arko rup ray fuck vaai 🖕	Negative
17975	joker lie jokerkai ghr gayera ruwayo great sahi jiu ♥️	Positive
10020	samira shrestha club house porn star lady (+18) only	Negative
11911	khatra nepal maa just one news g...4k	Neutral
22717	tero baau x oe binit oil randiko ko ban sale marn hoi ab t sale khate 🚫👎 no not again 🚫 please yo sale ko hagai vanda padhai dherai ho muli 👎🚫	Negative
13236	khub sakish garibko gharma	Negative
11226	aama vanda thulo ko nai huncha ra ❤	Neutral
19209	yo gurung nai ghamad mula kasto kura garx	Negative
24111	nepali don't want to feel we need to secure and action wow lij ma deu timi pani jau na lij ma ab kehi garum nothing is impossible vane kura thaha rahenaxa afo ma potential n possibility nadekhne haro kasari leader hunxan	Neutral
15721	hunata pahilako ni derai ramro thiyo bt jaba bikram.sir le xode dekhita hernia xodeko thiy aaba regular hernexu..miss you all tim lai jai hoss...	Positive
31650	now iam ur fan beautiful lady.and today u spit on that basterd face..hats up .keep it up.and yee vosadi surya rajesh ko gulli yedi yo cmnt herdai xas vani thukka tero jindagi duniya vukdai hidthis ta auta intelligent manxe ko agadi ta gati sukyo ta..	Negative
19413	aja damala pano shyal vayecha hehehhe amrit ko power	Negative
14487	aja veto mula le 12 bhai kaa 1 jana le ta ramro sita veto khaysseeeyoooo hehe	Negative
16556	no m cc go back m c c yo rasata ghati m cc hamilae chhahendina hamro tyo sundar nipal ma chahendina m c c dhayn diyar sunus nita ha rasata ghati garnlai laacha hudina tapai harulae hamilae chahendina m c c	Negative
10862	lado jasto ground vayera ho nepal le jitya natra india lai jitna 200 barsa kurna parthyoo .. india is world class team and nepal is third class team .... india deserved victory but lack of proper football ground third - forth class garbage nepal won the game ... shame on nepal ... don't worry india u r the true champion 😊	Negative
31061	kati ramro soch bichar bhako aanti uncle pani.	Positive
13694	salam xa nirmal sir ko sampurna team lai next step ramro hosh subhakamana.	Positive
24632	kasto ramro bolnu vayo really you are inspiration for me asu nei ayo 😭 hajur ko sabda haru le more power to you 🎊🎉 keep growing stay strong di 🙂	Positive
23633	asto jabo pani news banako, haldar saab le solve garni cases sssp saab le solved garnuvakox.	Negative
23755	dinesh kati sojo .my best jodi.kenopama you gorgeous	Positive
12706	happy familys sir hjrko	Positive
19972	kati zaneko bunu le .....love you sis 😍	Positive
23083	prabesh. nabhaye. ko. huno. parchha. samacharko. lagi. dhannya. bad	Neutral
19993	very good aama ❤	Positive
26038	yo harami kt rahexa aba tw patake kt bhaisakyo lajnabhayeko kam gari kha sala kt pokhara bat yeslai india lakhetnu parxa hai frnd ho ✌️	Negative
17560	omgg bacha koo k dosh jaba just use ur protection but never throw baby like thiss 😪	Negative
13421	ntk pani kati ho milne vaye abisha ra dhiraj ko teem lai yekoi choti out muldaina palai palo out hunu parx asto dnc pani top 6/5 tira hunx tet	Negative
11223	nepal mbc paisa ma bikeko xa	Negative
23277	jyanendra sir lai sath saport sable garnu parxa.yadi dimag xa vane	Neutral
23791	kati maya lagdo maya	Positive
27209	if suyog le chance payo sure kehi hunxa desh ma.	Positive
20066	amit adhikari lai ni pm bata out garnu parxa	Negative
26424	honest, educated, dedicated, hardworking, humble real hero sandesh ji lae dherai dherai blessings..👍🙏🏿🙏🏿🙏🏿 we public r with u 👍🙏🏿	Positive
24540	rekha karmacharya is so bold.	Positive
18098	aja balla aayo haamro karyakram ❤️❤️🙏❤️	Positive
14844	karib das sal bho maile army day dekhdai aayeko xu tehi thotro gadi ra tehi nachalne banduk ke ho nepali army ko weapon tehi ho kamsekam ak47 kinnu paro ani fighter jet kinnu parxa ra sath ma air missile gun ani tank kinnu parxa.	Neutral
26224	rajesh hamal dai always hero king	Positive
16270	aba yo sabai paisa police ra mantri ko khalti ma jancha. saley police haru janu ni mantri ko bank balance check garna lai.	Negative
27616	ufff chamre dai ko tarif 😊	Neutral
27210	nepal ma hindi film herxan k sabai bidesi vaya	Neutral
20772	pls 1 chotilai mafi dinu sayed tyo dottile mohani layeko hunu parxa 😭 plz 1 hunu mafi dinu 😭	Neutral
22853	yo background music hatamta yar	Negative
26942	raamro patrakarita . keep loving each other.samay sangai sabai raamro hunecha.	Positive
26067	tyo sarmila lane kta ko pani video dekhaunu pariyo raju sir	Neutral
14335	the way you speak is so rude tharka jasto thad thado nd 5 years sano banaye c k k ho ama khatra vanira xa this is interview not in media	Negative
20535	jolle j vane pani sukirti aakhas parfect couple lagxa malai	Positive
13933	yesto yubako khacho xa npl ma	Neutral
15089	you havento come on politics	Neutral
21745	sarai majja ayo yo video herer	Positive
12311	kukur haru international justice mage hunx nii kukur jasto neta ho	Negative
17904	mchikna temeruu nakhla npal dhkii kam c	Negative
15364	peti coat vitra hola	Neutral
21248	suraj dai yauta fund uthauna ac kholdinus na i am ready to help ani mera circle ka sathi vai relatives sabbai jana pani ready to help this sister.	Neutral
13503	yo dancing super star chai sabin pandey le garda hereko hai 👋	Positive
13207	wel come in nepal pawan dip jyu.	Neutral
18732	ta hawa aaimi jpt nabol.	Negative
18731	sumit bista jatho raixa ni khatey raixa mg yetro riss garne oh ho	Negative
15896	sadhai narile nai sahanu parne...aakhir...kahele samma?? be strong sis...god bless you..❤	Neutral
24119	i can make this type of bike very simple this bike parts available in market so simple europe kaile develop vako tha xa ghuuuu haru sap neta haru le begrako des this bike is just sample put in museum nepali sap same ho neta janta dhoti. kai bike chalxa nepal ma dai ko kamlai sulute xa tara ke hudina nepal ma	Negative
23463	7 prades ma 7 aayush le janma hos	Neutral
16383	yo interview line dai pani sahi lagyo sajilo ani simple tarika le interview leko	Positive
26875	wow! kevika ,next level choreographer	Positive
31005	manchhu 98% 6 yo news 2 % badayara vanako 6	Neutral
16844	jodi ekdam ramro careing ekdam ramro but interview herda boring lagyo	Neutral
13465	abhishek lost, aankazji won	Positive
13708	yo dislike garney chai news24 ko producers haru hunu parxa,,, #back_off!	Negative
13020	great lider ayush mahat	Positive
31742	atti talanted singer pawan deep rajan 👈🔥	Positive
14382	the way she talks and the way shrikhala kathiwada..... i found similar ❤️❤️	Positive
11636	india ma amitabh cha vane ,hamro nepal ma pani rajesh hamal huna zaruree 6 okay i'm from india..jai nepal.	Neutral
15924	kasari wala chaii dill ni chunxa k love from nepal nuwakot sulit of all countries andall song cultural jay nepal........	Neutral
13678	madam bhai hareys nakhau.	Neutral
23367	rajesh hamal pachhiko intellectual ekaraj sharma ho ki jasto laagyo hai. tara impressive personality r sense of humour rajesh hamal mai chha.	Neutral
22974	kamala le open performance garya jasto hunna , compose mah garna. hawa hawa bolyaxa khali.	Negative
22737	final chai yt ma live chaiyo 😠	Neutral
16954	kina ho rati rati upload garekoooo.!😂🤓.	Neutral
15586	please wear masks 😷 stay home stay safe and please maintain social distancing 🙏 eti simple guide lines follow garyoo bhaney dherai jhaan bachauna saak cha....🙏	Positive
31162	bihe samma ta kurna parx..🤣	Neutral
19837	dislike uneducated le gareko hola sayad	Negative
23420	aan kagi des drohe ho sala	Negative
13850	justice for pula shah 🙏 yagmani sir lai dheri dheri danbata sadi arjun lai sath dinu hola yo jasmin ojha rndi lai ta vutlun man x randi rip jasmine ojha justice for pula shah 💕	Negative
22759	motte lai kalo masi le daler jel thoka dew	Negative
16238	evening show ko best host nishma ra presca. aru koi ramro chaina!	Positive
17529	janta chai hoina sudip g chai janna chhanxan jaato lago 😁....love u soontra ...❤️❤️❤️❤️❤️❤️	Neutral
13010	swasthe lavko kamana ani exercise garne garnu sir	Positive
11298	pranesh bk ko lagi arko contastant vaidiyeko vaye pakka winer tara vagawati parera khatam vo yr	Negative
19800	ankit daju ko yo madam vanera sambodan garne word dherai recpective xa hai	Positive
31913	i don't like jasmine ojha mental sis for the case of sujan and samikshya but respect for your real voice previous social works 🙏 .sujan nirdosh chhan	Negative
25939	great man of nepal motherland	Positive
19332	hindi dubbed nepali movie bhanincha hai dhamale	Negative
17023	mero lagi yo parajedi out out baye hunxa natak beshi garxa chiss	Negative
10881	awesome voice kept going shanish bhai	Positive
17824	angkaji pashu day nepalma bahun chhetry nahune ho msa timi just khate akal ma mritu take to mine ok	Negative
11914	malai yo sex kiss related questions kina sodhne ho jasto lagxa.	Neutral
15126	i’m shocked abiral group out???? omg 😱!!!.	Neutral
27398	number sand garnumilxa vani garnu na plzz	Neutral
31999	marks ma halka bios vaye jasto lagxa, today rahisha was amazing	Negative
21125	patrakar ji east west k hi pani thaha chaina?	Neutral
13351	ma kasam yo bro ko yadhama palpal marne xa yo kt be strong bro yo vanda 1000 guna ramri paunu hunxa.ma aafule pani bro ko royko dekhada samalna sakina 😭	Negative
13119	mero jasti life story raixa sis ko 😢❤️😊	Neutral
12391	the pashupatinath temple has its origin that dates back to kirat era.	Neutral
13474	lato desh ma gado taneri	Negative
15307	kukur roko acting garxas	Negative
15627	bhot 🔔 baje hereko herai timro bhasna pani atibho	Neutral
15155	bhatuwani 😂 patturni 😄 too much k baba ji 😂😀	Negative
19071	where is suraj singh thakuri ??????????????pls	Neutral
13845	totally unfair for anuj 🥺	Negative
21388	kam garne keta chai kati yearko rahix vanya	Neutral
27002	mongol bahun chetri madesi are all nepali friends people so that keep peace in nepal	Positive
31417	dhiraz le gareko ramro kaam ko support gardai for this show aaja ko elimination ma dhiraz and roshanee bidai huna parthyo	Neutral
16723	thorai k hi vaye pani help garnu parthyo ni smart tv 📺	Neutral
12399	nabin chaudhary lay interviewer laii pukaii daat jharny gari hanekoo jasto garii hanuuu parnyyy	Negative
31542	saxhi kai badi nai xa make-up 😀	Negative
21117	kati salin vadra drn ko meyar sab 🙏 abako pardhan matri vako herne man xa good luck 🤞	Positive
18808	omg 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️bichara yeti dherai bujhne maya grne srimanlai dhoka dine lai kele khusi mildain 🤦🏻‍♀️🤦🏻‍♀️🤦🏻‍♀️be strong dada 🙏	Neutral
17301	xin xinma ad haler last dstrb	Negative
16788	hatiyar haru herda lagxa nepali sena ajhai second world war era ma xa.. 😂	Negative
12994	12 bhai ko satoo jala jasto x 😂	Neutral
24323	marde 3 neta lai ane des banxa	Negative
21287	nepali movies song ma pani pawan vai lae chance dinu parcha	Neutral
22418	prayas sirle vane jastae vao kya ho kinera vote pako jasto xa 😭 unfair vote	Negative
17087	keep it up v10 bhai, god bless you . stay strong keep shining 👍🏻😇👍🏻 agi badi shakyoo heer bhotey ko chora 😍👍🏻	Positive
31514	yadi hjr aihily ko miss nepal vayko vay nepal ko sath sathai international country ko man jityr miss world hunu hunthyo pahily technology tyti thiyn tha vayn so 🥰	Neutral
17604	hajur lai dhatera k kam xa ♥️	Neutral
14528	k ko vut ghar hou yo ghar ma ham pur rat tassel kheler bsintyo	Neutral
17571	ho ni jo sanga paisa 6 uslai sajilo 6 but jo sanga paisa pani 6aina ra cancer pidit 6 unlai kati garo hola ... they can’t imagine life after treatment... i do have one cancer patient ... i can feel that ...	Neutral
11794	comedian super didi baini i love you all buy one get free one ho bhane chahi i am ready	Neutral
10635	ekdam chitta bujdo prasna-uttar. very good to listen - very distinct.	Positive
10253	aba dekhi dhamla jee lai interview ban hunu parx journalist ko layak xain	Negative
11846	i am always notice no matter how much shekhar and preety ale dance dickhead renisha always complain	Negative
16471	sontoshji i like way you talk and question	Positive
24220	bhim rawal is great portion	Positive
15463	interview pachi ramrai chaap chofeko cha,ali elderly ko barey bolnu a garnu hola good luck.	Positive
26759	yo studio maa kalo chasma lagayako dekhera kati fake soch ho , bafre baf	Neutral
31193	bakwas rayexa..yo keta..divorce de..	Negative
14019	6 janalai aajiwan kaid garnu prx	Negative
23214	bhadwa sale dogle nepali ho ya hindi ek hai sale nepal sale dogle. bhadwa sale	Negative
11050	everything is good about show ! but malai ali khadkeko kura k vaney - dui host ko dress ali matching tone ra design ma hune vani aghai ramro dekhinthyo	Neutral
25465	purano plane kiner chalaun bandh gar sarkar	Negative
14622	parkash rasaili jiu mcc chahi lagu garnu hudain sir.	Negative
21348	keep in touch chai basnu hola call garda hunxa. belka ko time ma ak choti	Neutral
22506	no 1 nepali movie nepal mai hindi language ma release garxu bhannu bho jaha movie nepali director nepali writer nepali desh nepal	Neutral
22494	salute to nepal police department	Positive
27747	dipesh ko man dherai tholo raixa so god man	Positive
21685	bainiko mitho voice x so dipendra sir bainilai indredima lyaunuhosna	Positive
14285	ankit mam tapaiko aawaj npl ko 1 of the best hoo yati dherai cute aawaj xa mam god blass u mam	Positive
13670	saabaile yo prime television 📺 unfollow garum saathi haru ..	Negative
18625	ta chup khatini indian jashos go your country	Negative
10178	judge le dance ko judge garnu bhako ki geet ko ( how is it possible to get 30/30 point )	Negative
14535	ajhai pani manxe pm sharma lai nai maneka raixn wow ✊	Positive
15497	good job deep ji. mapani 7 barxa afg base dherai dukha gariyo.	Neutral
13087	why samba is not playing??	Neutral
26273	we love nepal we love binita gurung, hindi nepal ko vasha hoin khabardar binita bohara hindi lai nepal ko vasha ho vaneko, mind your language ! binita bohara hindi nepal ko vasha hoin	Neutral
13315	wah wah bro sahi kura bolnu bho sarai mann 6oyo yespali ko mero vote raprapa lai butwal bata	Positive
12744	aba pardan mantiri rupak sir lai banaunu parcha yo mero vanai ho rupak is good nand king	Positive
24883	hawa ko publicity 😂	Negative
20296	aafu le gareko sabai ramro nakkali ghar paribar na ramro tw nai thick xynas	Negative
14918	surya dhamal is not educated ,kinaki nepali vasa ko kasari apaamann vayo yedi nepal ma nepali vasamai chalexxa vane aru dess ma ta business ko kura hooni so dhamal ji u r not educated	Negative
24151	ytroomiting kena grxass mli sodh	Neutral
13008	stupid pranesh, kabita sapkota, and nidhi, pasupathi sharma rocks , nepali folk typical dance- salute	Neutral
25276	xixixixi pakhe haru 😖	Negative
13526	ma ktm ko huntha vana maro vot hajurlai huntho sir good soch hajurko	Positive
15399	manxe lai ahile aja khaye varai k khau xa, wayat sab afnai paisa le kine ko gift ho . lol 😂 . fake ko limitation hunxa nee . anyway happy birthday to akash	Neutral
26523	(murti) pani boldo raicha hou 😀😅 sagar ko rubber stamp..👎	Negative
16645	bank haru ko atm machine room pani hallnu paryo gahur	Neutral
11377	afu sakiyera sanu babu lai maita tira dinus #justiceforsabita	Neutral
27876	ramro famly x hajur ko sathai agadi badnu astai dukha le bachna sikau x	Neutral
14592	rip parchandra rip parchandra rip rip yo khata parchandra kukur parchandra	Negative
16514	yo surta bohara pm ko dipper ho navani sadhya 6ain.	Negative
25053	paule niya paunu parxxxx	Neutral
13189	daman ji sanga siknus ke public figure le kasari behave garnu par6 under 18 lai. moj garnu matra thulo kura hoina. boy friend girlfriend ma sabai hudain until bibah hudaina	Negative
18878	wtf...ankha khoi?? scary looking dude with no eyes..	Negative
25284	owo verry good dipesh sir hardik badhae tatha suvakamana	Positive
13203	we pray 🙏 the god to back kanchan again...get well soon kanchan	Neutral
13114	paisa dheri vaya garib li help garnu taba matra gread vainxa mahango bike chadera aafuli gread nasochnu	Negative
27456	hami dukhi ko hero ho ronit sir	Positive
14875	yo driver daju ko khasai galti x jasto lagdaina 😅	Neutral
10541	nachdai na nachi kesina lai 8dinuko matlab k ho yar?? ani normally notice nai nahune rojring jodiko mistake ko lagi chai 1point minus?? not fair	Negative
20421	mero nepalgunj ma pani raj ji jastai ewta saccha imaandaar neta bhaidiye kati khusi hunthyo hola yo mann. thanks for inspiring many youths, best wishes for your tenure.	Positive
17265	sabai nepali ko yestai soch vaidiye kati gajjab hunthyo ani nepal lai switzerland banauna chahane neta harule ni here hune ho nepal lai switzerland haina nepal ni banau nepal nai bhanera chinau ❤️ u r great sis	Neutral
23052	next pm of nation . saluted prajjwal mandal rai... hero of nation	Positive
31664	yo pararastra mantri 🤬 muj 🤬 corrupt	Negative
13155	madharchod sobit dhamara nepali movie ho	Negative
23681	kasto marmik story sir	Neutral
22300	sala chor jhole kati khus khana ko lagi pareko 6 no mcc hami nepali le banaunu par6 jhole bhikharee	Negative
24845	google translate ho ki k ho yo	Neutral
23432	kasari.samauxa.ra.praharile.nwpal becne.laai ausai ko jagir janchha.ni.desbecnelai.samato vane..	Negative
15101	k hamro question ko answer dinaw naw sakeko ho???	Neutral
27375	pal sha sis khasai cute lagena pal sha etti handsome hunu hunxa	Neutral
12997	yi mahila ko family history kotyau ta aaja???kati legal or illegal ko kura garne ???	Neutral
31182	radi ko choro binit lamechane…. he is too dangerous for nepal . american agent ho ( after ganang bhatta)	Negative
31513	fasi hunu parxa sabi papi haru ly 😭	Negative
10487	wow damii raixa voice mam ko	Positive
18825	tyo teacher le kasto education dinxa hola student lai??	Neutral
20997	adhip gajmer wow kati mitho answer dinu vayo	Positive
14915	sobit damala has good sense of humar .... sarcasm master	Positive
17456	mero handwriting maile nai bujdena	Negative
14185	oh my god a k a 🤣	Neutral
13749	yelina ko voce deffrent xa yarr..	Neutral
15425	chape jasto xha tw o my lord	Neutral
12292	santoss sir vag 7 ni herna pau hai 🤩😘🥰💕🙏	Neutral
13346	katti simple tarikale waha le reply didaihunuhuncha ,adhip thapaliya ko badla aru neta bhai diko bhaye jhagra charka charki ani jhndai haat halahal pani dekhya chu...many things from from him thats why he is different.	Positive
14521	jd bro ko dance chai ibd ko sadvhi ko copy jasto dekhiyo... but execution seems good.	Neutral
24863	yeha sweden ma ni pack vaisako ticket maile ni payena ticket	Neutral
20484	dipashree flop heroin bata comedian joker bhaki kt ho hamilai thaha chha .joker le mahanayak lai hepera bolda malai po laj lagyo.thukka joker.	Negative
15396	aba kun dina divorce huncha	Negative
15184	bhai ko soch ani bolne saili sir swbhaw ani sor ko t jhany kati bakheya garnu...ahaahaaha 💐	Positive
31874	leave her sandesh bro asto kt 10000 xan sansarma asto kt accept garyou vane mareko juni nai ho tmro	Negative
17816	kasto ramro maan vako dee ani bless u babu 😚🙌	Positive
16356	tero tauko van nitesh is brand	Negative
24860	geart sir good work	Positive
19270	purai family le 1 ta natak ko short movie banauda hunxa	Negative
18479	bekar raixa ta yo sabin.	Negative
22340	prakash dai emotion ho mero lagi like rocky bhai in kgf2...	Neutral
22339	laxman kamredle chunabko ganepachi thaha paunuhunixa gaurav sirko ghanti chinha keho vannikura jaya rabisir ❤	Neutral
24776	no road no vote mero ni yei ho aviyan	Neutral
18288	vak 5 xito chahiyo 🤣	Neutral
25267	mare suresh ko galti gareko gareko le...😄😅❤ wow 👏🙏	Positive
15223	madam girlfriend ko barama sodunu na	Neutral
23585	swoyatna mam 🥰 u r just faboulous 😍🤗	Positive
27506	tai vayara yo limbu malai manai pardaina’ i hate limbu	Negative
25461	dipak limbu dai lai dherei paxi dekhda atti nai khusi lagyo...big fan dai...love you..❤️❤️❤️🙏	Positive
31921	15 lakh ma offer ako thyo malai himalayan airlines ma sabai corrupt chan yo desh ma sala media keke dekaucha sakchan vanne corrupt lai samath na mug	Negative
25289	rajesh hamal is the deuta of nepali film industry till eternity(yug dekhi yug samma)❤️	Positive
31952	1 matrw ta hoina hola international airport aailay	Neutral
23092	3/4 barsha mojj garey rw aiee dubai batw aile ghr barr bigarxeyy thukka yesta nari desh lai vari 😏	Negative
27828	beautiful manu pandey with beautiful heart	Positive
22666	🙏 k 🙏 kasto 🙏 hunxa 🙏 hami 🙏 lai 🙏 ne 🙏 infom 🙏 garnu 🙏 hae 🙏 uncle 🙏 please 🙏	Neutral
20510	sabai zero bhaye pachhi kasari qualify hunchha ta????	Neutral
13548	wow conversation is like this ms deepa laun from yobaraj lama wow dhai love you yobaraj dhai we are love you rajesh hamal	Positive
31528	thukka muji nepal neta ani police kanuna fok you	Negative
18529	bichara sauta ko nani dhari palera basda ni asto papi yo manxe 😱😭😡	Negative
16782	huge respect to ankagi sherpa sir, point to be noted, abhisek joshi sir lea chai desh ma eak arka bich war leyara aauna khako mancha raha cha we need to be careful with this kinda mentality person.	Negative
17872	🙏😭 himmt harnuu hudayyna dada	Neutral
20104	pratibha kati aged dekinxa ......	Neutral
26879	great.great.tudikhel ma jhundaunu parcha	Negative
27496	hatyaralai free ani enjoy xa hamro deshma bichara gajadilai tension 😂	Negative
14330	yi hun nepali hero haru ..	Positive
10640	yo kati ko qualifications kathi raixa 😅	Neutral
26563	yo follow up video xitai herna paiyosa 😢	Neutral
27527	😂 yesto pani model nepal ma?? yo aakhale kk dekhna pareyo hau 😳	Negative
